"","Name","SMILES","NG_hit"
"1089","DESONIDE","CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1",0
"1090","MELENGESTROL ACETATE","C=C1CC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC2(C)C1(OC(C)=O)C(C)=O",0
"1091","ENTACAPONE","CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1",0
"1092","MIRTAZAPINE","CN1CCN2c3ncccc3Cc3ccccc3C2C1",0
"1093","ASCORBYL PALMITATE","CCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(=O)C(O)=C1O",1
"1094","ERYTHROSINE SODIUM","O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12.[Na+].[Na+]",1
"1095","GLYCOPYRROLATE","C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-]",0
"1096","SUCCIMER","O=C(O)C(S)C(S)C(=O)O",1
"1097","OCTISALATE","CCCCC(CC)COC(=O)c1ccccc1O",0
"1098","TRICHLORFON","COP(=O)(OC)C(O)C(Cl)(Cl)Cl",0
"1099","DIATRIZOIC ACID","CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I",0
"1100","BEPHENIUM HYDROXYNAPTHOATE","C[N+](C)(CCOc1ccccc1)Cc1ccccc1.O=C([O-])c1cc2ccccc2cc1O",0
"1101","CITRIC ACID","O=C(O)CC(O)(CC(=O)O)C(=O)O",0
"1102","ETHION","CCOP(=S)(OCC)SCSP(=S)(OCC)OCC",0
"1103","TOPIRAMATE","CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1",0
"1104","GEMIFLOXACIN MESYLATE","CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O",1
"1105","PRAVASTATIN SODIUM","CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)[O-])C21.[Na+]",0
"1106","GABAPENTIN","NCC1(CC(=O)O)CCCCC1",0
"1107","ALISKIREN HEMIFUMARATE","COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.O=C(O)C=CC(=O)O",0
"1108","METFORMIN HYDROCHLORIDE","CN(C)C(=N)NC(=N)N.Cl",0
"1109","CEFSULODIN SODIUM","NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)[O-])C3SC2)cc1.[Na+]",0
"1110","2,4-DINITROPHENOL","O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1",1
"1111","LOVASTATIN","CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21",0
"1112","PROPIOLACTONE","O=C1CCO1",0
"1113","FEBUXOSTAT","Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O",0
"1114","SITAGLIPTIN PHOSPHATE","NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O.O=P(O)(O)O",0
"1115","ZINC UNDECYLENATE [4mM]","C=CCCCCCCCCC(=O)[O-].C=CCCCCCCCCC(=O)[O-].[Zn+2]",0
"1116","PIRENPERONE","Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1",0
"1117","ATAZANAVIR SULFATE","COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C.O=S(=O)(O)O",0
"1118","METHYCLOTHIAZIDE","CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O",0
"1119","ATRACURIUM BESYLATE","COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1",1
"1120","EXEMESTANE","C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12",0
"1121","OXICONAZOLE NITRATE","Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O",1
"1122","ATROPINE","CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2",0
"1123","ZILEUTON","CC(c1cc2ccccc2s1)N(O)C(N)=O",0
"1124","METHYLPHENIDATE HYDROCHLORIDE","COC(=O)C(c1ccccc1)C1CCCCN1.Cl",0
"1125","ZALEPLON","CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1",0
"1126","RABEPRAZOLE SODIUM","COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C.[Na+]",0
"1127","PAMABROM","Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O",0
"1128","COLISTIN SULFATE","CCC(C)C1NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)CCCCC(C)C)C(C)O)CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(C(C)CC)NC1=O.O=S(=O)(O)O.O=S(=O)(O)O",1
"1129","ARSENIC TRIOXIDE DIETHANOLAMINE SALT","NCCO.NCCO.O[AsH]O[AsH]O",1
"1130","BENZBROMARONE","CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1",0
"1131","BROMPERIDOL","O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1",0
"1132","CYPROHEPTADINE HYDROCHLORIDE","CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl",0
"1133","CLOFAZIMINE","CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1",0
"1134","BENZYDAMINE HYDROCHLORIDE","CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12.Cl",0
"1135","DOXAZOSIN MESYLATE","COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O",0
"1136","ISOETHARINE MESYLATE","CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O",0
"1137","FAMPRIDINE","Nc1ccncc1",0
"1138","ETHYNODIOL DIACETATE","C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C",0
"1139","ORNIDAZOLE","Cc1ncc([N+](=O)[O-])n1CC(O)CCl",0
"1140","OXANTEL PAMOATE","CN1CCCN=C1C=Cc1cccc(O)c1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O",0
"1141","IMIDACLOPRID","O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1",0
"1142","PROTRYPTYLINE HYDROCHLORIDE","CNCCCC1c2ccccc2C=Cc2ccccc21.Cl",0
"1143","NIZATIDINE","CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1",0
"1144","DENATONIUM BENZOATE","CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C([O-])c1ccccc1",0
"1145","DECAMETHONIUM BROMIDE","C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-]",0
"1146","MESALAMINE","Nc1ccc(O)c(C(=O)O)c1",0
"1147","ETHAMIVAN","CCN(CC)C(=O)c1ccc(O)c(OC)c1",0
"1148","BUTYL PARABEN","CCCCOC(=O)c1ccc(O)cc1",0
"1149","ORBIFLOXACIN","CC1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1",1
"1150","METYRAPONE","CC(C)(C(=O)c1cccnc1)c1cccnc1",0
"1151","MOLINDONE HYDROCHLORIDE","CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2.Cl",0
"1152","NICORANDIL","O=C(NCCO[N+](=O)[O-])c1cccnc1",0
"1153","REPAGLINIDE","CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O",0
"1154","RISPERIDONE","Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2",0
"1155","SOTALOL HYDROCHLORIDE","CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1.Cl",1
"1156","AMINOPTERIN","Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1",0
"1157","BENAZEPRIL HYDROCHLORIDE","CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O.Cl",0
"1158","IODOQUINOL","Oc1c(I)cc(I)c2cccnc12",0
"1159","DARIFENACIN HYDROBROMIDE","Br.NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1",0
"1160","BISOPROLOL FUMARATE","CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.O=C(O)C=CC(=O)O",0
"1161","PENTETIC ACID","O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O",1
"1162","SULFADOXINE","COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC",0
"1163","PENTAGASTRIN","CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O",0
"1164","PROTIRELIN","NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1",0
"1165","ALLYLISOTHIOCYANATE","C=CCN=C=S",0
"1166","PHENFORMIN HYDROCHLORIDE","Cl.N=C(N)NC(=N)NCCc1ccccc1",0
"1167","PHENFORMIN HYDROCHLORIDE","Cl.NC(N)=NC(N)=NCCc1ccccc1",0
"1168","PANTOTHENIC ACID(d) Na salt","CC(C)(CO)C(O)C(=O)NCCC(=O)[O-].[Na+]",0
"1169","MODALINE SULFATE","Cc1nccnc1N1CCCCC1.O=S(=O)(O)O",0
"1170","ADRENALONE HYDROCHLORIDE","CNCC(=O)c1ccc(O)c(O)c1.Cl",0
"1171","DIMETHYL FUMARATE","COC(=O)C=CC(=O)OC",0
"1172","CYCLOSERINE (L)",NA,0
"1173","TEMOZOLOMIDE","Cn1nnc2c(C(N)=O)ncn2c1=O",0
"1174","FELBINAC","O=C(O)Cc1ccc(-c2ccccc2)cc1",0
"1175","METHYLPREDNISOLONE SODIUM SUCCINATE","CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)[O-])C2(C)C=CC(=O)C=C12.[Na+]",0
"1176","ETHANOLAMINE OLEATE","CCCCCCCCC=CCCCCCCCC(=O)[O-].[NH3+]CCO",0
"1177","MOLSIDOMINE","CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1",0
"1178","HYMECHROME","Cc1cc(=O)oc2cc(O)ccc12",0
"1179","PIMAGEDINE HYDROCHLORIDE","Cl.N=C(N)NN",0
"1180","ISOVALERAMIDE","CC(C)CC(N)=O",0
"1181","DETOMIDINE HYDROCHLORIDE","Cc1cccc(Cc2c[nH]cn2)c1C.Cl",0
"1182","CASANTHRANOL [cascaroside A shown]","O=C1c2c(O)cc(CO)cc2C(OC2OC(CO)C(O)C(O)C2O)c2cccc(OC3OC(CO)C(O)C(O)C3O)c21",0
"1183","EPRODISATE DISODIUM","O=S(=O)([O-])CCCS(=O)(=O)[O-].[Na+].[Na+]",0
"1184","IMEXON","N=C1NC(=O)N2CC12",0
"1185","PHYSOSTIGMINE SULFATE","CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C.O=S(=O)(O)O",0
"1186","MEGLUTOL","CC(O)(CC(=O)O)CC(=O)O",0
"1187","SYMCLOSENE","O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl",0
"1188","OCTOCRYLENE","CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1",0
"1189","TROCLOSENE SODIUM","O=c1[n-]c(=O)n(Cl)c(=O)n1Cl.[Na+]",0
"1190","FLUNIXIN MEGLUMINE","CNCC(O)C(O)C(O)C(O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F",1
"1191","ELETRIPTAN HYDROBROMIDE","Br.CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12",0
"1192","DIETHYLTOLUAMIDE","CCN(CC)C(=O)c1cccc(C)c1",0
"1193","THIAMYLAL SODIUM","C=CCC1(C(C)CCC)C(=O)N=C([S-])NC1=O.[Na+]",0
"1194","THIOPENTAL SODIUM","CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O.[Na+]",0
"1195","TEMAZEPAM","CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21",0
"1196","TAPENTADOL HYDROCHLORIDE","CCC(c1cccc(O)c1)C(C)CN(C)C.Cl",0
"1197","TILORONE","CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2",0
"1198","CLOMIPRAMINE HYDROCHLORIDE","CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl",0
"1199","CHLORMEZANONE","CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1",0
"1200","AMOXAPINE","Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2",0
"1201","TACRINE HYDROCHLORIDE","Cl.Nc1c2c(nc3ccccc13)CCCC2",0
"1202","ACECAINIDE HYDROCHLORIDE","CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1.Cl",0
"1203","TOREMIFENE CITRATE","CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O",1
"1204","PYRIDOSTIGMINE BROMIDE","CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-]",0
"1205","BUSPIRONE HYDROCHLORIDE","Cl.O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1",1
"1206","VORTIOXETINE HYDROBROMIDE","Br.Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1",1
"1207","LEVODOPA","NC(Cc1ccc(O)c(O)c1)C(=O)O",0
"1208","DIAZOXIDE","CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1",0
"1209","ITRACONAZOLE HYDROCHLORIDE","CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O.Cl.Cl",0
"1210","IOVERSOL","O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I",0
"1211","EDROPHONIUM CHLORIDE","CC[N+](C)(C)c1cccc(O)c1.[Cl-]",0
"1212","OXOLINIC ACID","CCn1cc(C(=O)[O-])c(=O)c2cc3c(cc21)OCO3.[K+]",1
"1213","DACTINOMYCIN","Cc1c2oc3c(C)ccc(C(=O)OC(C)C4NC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)NC4=O)c3nc-2c(C(=O)OC(C)C2NC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)NC2=O)c(N)c1=O",1
"1214","PRAMIPEXOLE DIHYDROCHLORIDE","CCCNC1CCc2nc(N)sc2C1.Cl.Cl",0
"1215","NICOTINE BITARTRATE","CN1CCCC1c1cccnc1.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O",0
"1216","VERAPAMIL HYDROCHLORIDE","COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl",0
"1217","METOLAZONE","Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C",0
"1218","PINACIDIL","CC(NC(=NC#N)Nc1ccncc1)C(C)(C)C",0
"1219","MIANSERIN HYDROCHLORIDE","CN1CCN2c3ccccc3Cc3ccccc3C2C1.Cl",0
"1220","DIDANOSINE","O=c1[nH]cnc2c1ncn2C1CCC(CO)O1",0
"1221","TRANEXAMIC ACID","NCC1CCC(C(=O)O)CC1",0
"1222","QUINETHAZONE","CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1",0
"1223","CLORSULON","Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O",0
"1224","CAPTAMINE","CN(C)CCS",0
"1225","TYLOXAPOL",NA,0
"1226","SODIUM MONOFLUOROPHOSPHATE","O=P([O-])([O-])F.[Na+].[Na+]",0
"1227","TROSPIUM CHLORIDE","O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-]",0
"1228","AMIKACIN HYDRATE","NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O.O",1
"1229","PENICILLAMINE ETHANOLAMINE SALT","CC(C)(S)C(N)C(=O)O.NCCO",0
"1230","LINDANE","ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl",0
"1231","ACETOHYDROXAMIC ACID","CC(=O)NO",0
"1232","IOTHALAMIC ACID","CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I",0
"1233","BEPRIDIL HYDROCHLORIDE","CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl",0
"1234","ALPRENOLOL HYDROCHLORIDE","C=CCc1ccccc1OCC(O)CNC(C)C.Cl",0
"1235","ETHYL PARABEN","CCOC(=O)c1ccc(O)cc1",0
"1236","EDETATE DISODIUM","O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Na+].[Na+]",0
"1237","FLUTICASONE PROPIONATE","CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C",0
"1238","AMIODARONE HYDROCHLORIDE","CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl",0
"1239","NEVIRAPINE","Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1",0
"1240","EVANS BLUE","Cc1cc(-c2ccc(N=Nc3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1N=Nc1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+]",1
"1241","LOPERAMIDE HYDROCHLORIDE","CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl",0
"1242","TRIAMCINOLONE ACETONIDE","CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1",0
"1243","DEXRAZOXANE","CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1",0
"1244","ZOLMITRIPTAN","CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12",0
"1245","RIFAPENTINE","COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C",1
"1246","IVERMECTIN","CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2",0
"1247","TROMETHAMINE","NC(CO)(CO)CO",0
"1248","OXTRIPHYLLINE","C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O",0
"1249","CALCIUM GLUCEPTATE","O=C([O-])C(O)C(O)C(O)C(O)C(O)CO.O=C([O-])C(O)C(O)C(O)C(O)C(O)CO.[Ca+2]",0
"1250","ZANAMIVIR","CC(=O)NC1C(NC(=N)N)C=C(C(=O)O)OC1C(O)C(O)CO",0
"1251","ACTINOQUINOL SODIUM","CCOc1ccc(S(=O)(=O)[O-])c2cccnc12.[Na+]",0
"1252","DULOXETINE HYDROCHLORIDE","CNCCC(Oc1cccc2ccccc12)c1cccs1.Cl",1
"1253","PYRETHRINS","C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O",0
"1254","MITOTANE","Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1",0
"1255","TEMEFOS","COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1",0
"1256","PERMETHRIN","CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1",0
"1257","EDITOL","CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O",0
"1258","PIRFENIDONE","Cc1ccc(=O)n(-c2ccccc2)c1",0
"1259","MALATHION","CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC",1
"1260","SELEGILINE HYDROCHLORIDE","C#CCN(C)C(C)Cc1ccccc1.Cl",0
"1261","VIOMYCIN SULFATE","NCCCC(N)CC(=O)NC1CNC(=O)C(C2CC(O)NC(N)=N2)NC(=O)C(=CNC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1=O.O=S(=O)(O)O",0
"1262","CLINDAMYCIN PALMITATE HYDROCHLORIDE","CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)CN2C)C(C)Cl)C(O)C1O.Cl",0
"1263","HYCANTHONE","CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12",0
"1264","IOPANIC ACID","CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O",1
"1265","DOCETAXEL","CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C.O.O.O",0
"1266","PODOFILOX",NA,0
"1267","OMEGA-3-ACID ESTERS (EPA shown)","CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC",0
"1268","MILTEFOSINE [5mM]","CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C",0
"1269","GLUTAMINE (L) HYDROCHLORIDE","Cl.NC(=O)CCC(N)C(=O)O",0
"1270","SENNOSIDE A","O=C(O)c1cc(O)c2c(c1)C(C1c3cc(C(=O)O)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O",0
"1271","DICHLORVOS","COP(=O)(OC)OC=C(Cl)Cl",0
"1272","EQUILIN","CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O",0
"1273","PRAZOSIN HYDROCHLORIDE [10mg]","COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl",0
"1274","ACITRETIN","COc1cc(C)c(C=CC=CC=CC=CC(=O)O)c(C)c1C",0
"1275","LIOTHYRONINE (L- isomer) SODIUM","NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+]",0
"1276","PENBUTOLOL SULFATE","CC(C)(C)NCC(O)COc1ccccc1C1CCCC1.O=S(=O)(O)O",0
"1277","HALOTHANE","FC(F)(F)C(Cl)Br",0
"1278","GATIFLOXACIN","COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12",1
"1279","CYCLAMIC ACID","O=S(=O)(O)NC1CCCCC1",0
"1280","RIBOFLAVIN 5-PHOSPHATE SODIUM","Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])O)c2cc1C.[Na+]",0
"1281","PRALIDOXIME MESYLATE","CS(=O)(=O)[O-].C[n+]1ccccc1C=NO",0
"1282","LEVOCARNITINE","C[N+](C)(C)CC(O)CC(=O)[O-]",0
"1283","SILDENAFIL CITRATE","CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O",0
"1284","SODIUM PHENYLBUTYRATE","O=C([O-])CCCc1ccccc1.[Na+]",1
"1285","CHLOROACETOXYQUINOLINE","CC(=O)Oc1ccc(Cl)c2cccnc12",1
"1286","BRINZOLAMIDE","CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21",1
"1287","FLUPIRTINE MALEATE","CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.O=C(O)C=CC(=O)O",0
"1288","INOSINE","O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O",0
"1289","CHLORQUINALDOL","Cc1ccc2c(Cl)cc(Cl)c(O)c2n1",0
"1290","ADEFOVIR DIPIVOXYL","CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C",0
"1291","ELTROMBOPAG","CC1=NN(c2ccc(C)c(C)c2)C(=O)C1=NNc1cccc(-c2cccc(C(=O)O)c2)c1O",1
"1292","PERGOLIDE MESYLATE","CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21.CS(=O)(=O)O",0
"1293","MANIDIPINE HYDROCHLORIDE","COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1",0
"1294","TOLVAPTAN","Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1",0
"1295","PROPARGITE","C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1",1
"1296","HYDRASTININE HYDROCHLORIDE","CN1CCc2cc3c(cc2C1O)OCO3.Cl",0
"1297","DIMETHOATE","CNC(=O)CSP(=S)(OC)OC",0
"1298","THREONINE (L)","CC(O)C(N)C(=O)O",0
"1299","GESTODENE","C#CC1(O)C=CC2C3CCC4=CC(=O)CCC4C3CCC21CC",0
"1300","DESOGESTREL","C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC",0
"1301","SAXAGLIPTIN","N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2",0
"1302","PHYSOSTIGMINE","CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C",0
"1303","NILVADIPINE","COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1",0
"1304","TRIAMCINOLONE DIACETATE","CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C",0
"1305","ROFLUMILAST","O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1",0
"1306","BACAMPICILLIN HYDROCHLORIDE","CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C.Cl",1
"1307","METHYL PARATHIONE","COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1",0
